Source	Target	Weight
P00005	P00004	2
P00007	P00005	29
P00008	P00005	22
P00009	P00005	16
P00014	P00012	2
P00017	P00005	23
P00017	P00007	3
P00018	P00005	25
P00018	P00017	1
P00019	P00004	2
P00019	P00005	6
P00020	P00005	22
P00020	P00007	4
P00020	P00008	2
P00020	P00017	4
P00020	P00018	3
P00021	P00005	1
P00021	P00017	3
P00022	P00005	25
P00022	P00007	2
P00022	P00008	2
P00022	P00017	7
P00022	P00018	1
P00022	P00020	3
P00023	P00005	8
P00023	P00020	3
P00023	P00022	1
P00024	P00005	8
P00024	P00009	3
P00025	P00005	23
P00025	P00007	4
P00025	P00008	3
P00025	P00009	1
P00025	P00017	3
P00025	P00018	1
P00025	P00020	3
P00025	P00022	1
P00026	P00005	17
P00026	P00009	3
P00026	P00017	2
P00026	P00018	1
P00026	P00020	1
P00026	P00022	1
P00026	P00025	1
P00027	P00005	1
P00028	P00004	2
P00028	P00005	11
P00028	P00009	1
P00028	P00019	6
P00028	P00026	1
P00030	P00005	6
P00030	P00009	1
P00030	P00017	1
P00030	P00019	2
P00030	P00025	1
P00030	P00026	1
P00030	P00028	3
P00031	P00005	4
P00031	P00020	1
P00031	P00024	1
P00032	P00005	12
P00032	P00008	1
P00032	P00017	3
P00032	P00022	2
P00033	P00005	4
P00033	P00018	6
P00034	P00005	3
P00034	P00009	1
P00034	P00019	1
P00034	P00023	1
P00034	P00026	1
P00034	P00028	2
P00034	P00030	2
P00035	P00005	3
P00035	P00008	2
P00035	P00025	1
P00036	P00005	6
P00036	P00017	3
P00036	P00018	22
P00036	P00020	2
P00036	P00021	9
P00036	P00025	1
P00036	P00029	10
P00036	P00033	2
P00037	P00005	3
P00037	P00007	1
P00037	P00018	2
P00037	P00020	1
P00037	P00032	1
P00037	P00033	1
P00037	P00036	1
P00038	P00005	7
P00038	P00009	3
P00038	P00024	1
P00039	P00005	21
P00039	P00007	2
P00039	P00008	4
P00039	P00018	1
P00039	P00020	2
P00039	P00025	5
P00040	P00005	3
P00040	P00009	2
P00040	P00024	2
P00040	P00031	1
P00041	P00005	11
P00041	P00007	1
P00041	P00008	3
P00041	P00020	2
P00041	P00022	2
P00041	P00025	4
P00041	P00035	1
P00041	P00036	1
P00041	P00037	1
P00041	P00039	2
P00042	P00005	2
P00042	P00024	1
P00043	P00021	3
P00044	P00005	3
P00044	P00024	1
P00044	P00028	1
P00049	P00011	4
P00049	P00047	1
P00050	P00011	2
P00051	P00016	1
P00062	P00005	13
P00062	P00007	3
P00062	P00008	1
P00062	P00017	2
P00062	P00020	3
P00062	P00022	1
P00062	P00025	3
P00062	P00030	1
P00062	P00037	1
P00062	P00039	1
P00062	P00041	2
P00065	P00005	6
P00065	P00020	1
P00071	P00002	1
P00077	P00071	1
P00083	P00071	1
P00083	P00077	1
P00086	P00003	1
P00089	P00068	1
P00089	P00071	1
P00092	P00074	1
P00095	P00071	2
P00098	P00074	1
P00098	P00077	1
P00098	P00083	1
P00098	P00092	1
P00101	P00068	2
P00101	P00089	1
P00104	P00071	2
P00104	P00095	2
P00107	P00071	3
P00107	P00077	2
P00107	P00083	1
P00107	P00095	2
P00107	P00098	1
P00107	P00104	2
P00113	P00071	2
P00113	P00095	2
P00113	P00104	2
P00113	P00107	2
P00119	P00003	2
P00119	P00086	2
P00122	P00077	1
P00122	P00098	1
P00122	P00107	1
P00122	P00110	1
P00128	P00071	2
P00128	P00095	2
P00128	P00104	2
P00128	P00107	2
P00128	P00113	2
P00131	P00074	1
P00131	P00107	1
P00134	P00074	1
P00134	P00092	3
P00134	P00098	1
P00137	P00074	1
P00137	P00092	2
P00137	P00098	1
P00137	P00110	1
P00137	P00122	1
P00137	P00134	2
P00140	P00092	2
P00140	P00134	2
P00140	P00137	1
P00143	P00074	1
P00143	P00077	1
P00143	P00092	1
P00143	P00098	2
P00143	P00107	1
P00143	P00122	1
P00143	P00134	1
P00143	P00137	1
P00149	P00068	1
P00149	P00101	1
P00152	P00074	1
P00152	P00107	1
P00152	P00131	2
P00155	P00083	1
P00155	P00098	1
P00155	P00149	1
P00164	P00071	2
P00164	P00095	2
P00164	P00104	2
P00164	P00107	2
P00164	P00113	2
P00164	P00128	2
P00167	P00086	1
P00167	P00119	1
P00167	P00161	1
P00170	P00092	2
P00170	P00134	2
P00170	P00137	1
P00170	P00140	2
P00173	P00092	2
P00173	P00134	2
P00173	P00137	1
P00173	P00140	2
P00173	P00170	2
P00176	P00071	3
P00176	P00077	1
P00176	P00083	1
P00176	P00095	2
P00176	P00104	2
P00176	P00107	3
P00176	P00113	2
P00176	P00128	2
P00176	P00164	2
P00179	P00003	1
P00179	P00086	1
P00179	P00119	1
P00179	P00167	1
P00182	P00003	2
P00182	P00068	1
P00182	P00071	4
P00182	P00074	2
P00182	P00077	2
P00182	P00083	2
P00182	P00086	2
P00182	P00089	2
P00182	P00092	3
P00182	P00095	2
P00182	P00098	3
P00182	P00101	1
P00182	P00104	2
P00182	P00107	5
P00182	P00110	2
P00182	P00113	2
P00182	P00119	3
P00182	P00122	2
P00182	P00128	2
P00182	P00131	2
P00182	P00134	3
P00182	P00137	3
P00182	P00140	2
P00182	P00143	2
P00182	P00149	1
P00182	P00152	2
P00182	P00155	2
P00182	P00161	1
P00182	P00164	2
P00182	P00167	3
P00182	P00170	3
P00182	P00173	2
P00182	P00176	3
P00182	P00179	2
P00185	P00003	1
P00185	P00086	1
P00185	P00119	1
P00185	P00179	1
P00185	P00182	1
P00188	P00092	2
P00188	P00134	2
P00188	P00137	1
P00188	P00140	2
P00188	P00170	2
P00188	P00173	2
P00188	P00182	2
P00191	P00074	2
P00191	P00092	1
P00191	P00098	1
P00191	P00131	1
P00191	P00134	1
P00191	P00137	1
P00191	P00143	1
P00191	P00152	1
P00191	P00182	2
P00194	P00086	1
P00194	P00119	1
P00194	P00161	2
P00194	P00167	2
P00194	P00170	1
P00194	P00182	3
P00197	P00074	1
P00197	P00077	1
P00197	P00092	3
P00197	P00098	2
P00197	P00107	1
P00197	P00122	1
P00197	P00134	3
P00197	P00137	2
P00197	P00140	2
P00197	P00143	2
P00197	P00170	2
P00197	P00173	2
P00197	P00182	4
P00197	P00188	2
P00197	P00191	1
P00200	P00092	2
P00200	P00134	2
P00200	P00137	1
P00200	P00140	2
P00200	P00170	2
P00200	P00173	2
P00200	P00182	2
P00200	P00188	2
P00200	P00197	2
P00206	P00068	2
P00206	P00089	1
P00206	P00101	2
P00206	P00149	1
P00206	P00182	1
P00209	P00003	2
P00209	P00086	1
P00209	P00119	2
P00209	P00179	1
P00209	P00182	2
P00209	P00185	2
P00212	P00002	1
P00212	P00071	1
P00212	P00083	1
P00212	P00098	1
P00212	P00155	1
P00212	P00182	1
P00215	P00071	3
P00215	P00089	1
P00215	P00095	2
P00215	P00104	2
P00215	P00107	2
P00215	P00113	2
P00215	P00128	2
P00215	P00164	2
P00215	P00176	2
P00215	P00182	3
P00218	P00003	2
P00218	P00086	1
P00218	P00119	2
P00218	P00179	1
P00218	P00182	2
P00218	P00185	1
P00218	P00209	2
P00221	P00071	2
P00221	P00095	2
P00221	P00104	2
P00221	P00107	2
P00221	P00113	2
P00221	P00128	2
P00221	P00164	2
P00221	P00176	2
P00221	P00182	2
P00221	P00215	2
P00224	P00003	2
P00224	P00086	1
P00224	P00119	2
P00224	P00179	1
P00224	P00182	2
P00224	P00185	1
P00224	P00209	2
P00224	P00218	2
P00227	P00071	2
P00227	P00095	2
P00227	P00104	2
P00227	P00107	2
P00227	P00113	2
P00227	P00128	2
P00227	P00164	2
P00227	P00176	2
P00227	P00182	2
P00227	P00215	2
P00227	P00221	2
P00230	P00074	1
P00230	P00077	1
P00230	P00089	1
P00230	P00092	3
P00230	P00098	2
P00230	P00107	1
P00230	P00110	1
P00230	P00122	2
P00230	P00134	3
P00230	P00137	3
P00230	P00140	2
P00230	P00143	2
P00230	P00170	2
P00230	P00173	2
P00230	P00182	5
P00230	P00188	2
P00230	P00191	1
P00230	P00197	4
P00230	P00200	2
P00233	P00071	2
P00233	P00095	2
P00233	P00104	2
P00233	P00107	2
P00233	P00113	2
P00233	P00128	2
P00233	P00164	2
P00233	P00176	2
P00233	P00182	2
P00233	P00215	2
P00233	P00221	2
P00233	P00227	2
P00236	P00083	1
P00236	P00098	1
P00236	P00149	1
P00236	P00155	2
P00236	P00182	2
P00236	P00212	1
P00239	P00074	2
P00239	P00092	1
P00239	P00098	1
P00239	P00110	1
P00239	P00122	1
P00239	P00131	1
P00239	P00134	1
P00239	P00137	2
P00239	P00143	1
P00239	P00152	1
P00239	P00182	3
P00239	P00191	2
P00239	P00197	1
P00239	P00230	2
P00242	P00002	1
P00242	P00071	3
P00242	P00095	2
P00242	P00104	2
P00242	P00107	2
P00242	P00113	2
P00242	P00128	2
P00242	P00149	1
P00242	P00155	1
P00242	P00164	2
P00242	P00176	2
P00242	P00182	3
P00242	P00212	1
P00242	P00215	2
P00242	P00221	2
P00242	P00227	2
P00242	P00233	2
P00242	P00236	1
P00245	P00083	1
P00245	P00098	1
P00245	P00149	1
P00245	P00155	2
P00245	P00182	2
P00245	P00212	1
P00245	P00236	2
P00245	P00242	1
P00248	P00092	2
P00248	P00134	2
P00248	P00137	1
P00248	P00140	2
P00248	P00170	2
P00248	P00173	2
P00248	P00182	2
P00248	P00188	2
P00248	P00197	2
P00248	P00200	2
P00248	P00230	2
P00251	P00071	4
P00251	P00077	2
P00251	P00083	1
P00251	P00089	1
P00251	P00095	2
P00251	P00098	1
P00251	P00104	2
P00251	P00107	4
P00251	P00113	2
P00251	P00122	1
P00251	P00128	2
P00251	P00143	1
P00251	P00164	2
P00251	P00176	3
P00251	P00182	5
P00251	P00197	1
P00251	P00215	3
P00251	P00221	2
P00251	P00227	2
P00251	P00230	1
P00251	P00233	2
P00251	P00242	2
P00254	P00071	2
P00254	P00095	2
P00254	P00104	2
P00254	P00107	2
P00254	P00113	2
P00254	P00128	2
P00254	P00164	2
P00254	P00176	2
P00254	P00182	2
P00254	P00215	2
P00254	P00221	2
P00254	P00227	2
P00254	P00233	2
P00254	P00242	2
P00254	P00251	2
P00257	P00074	1
P00257	P00083	1
P00257	P00092	3
P00257	P00098	2
P00257	P00134	3
P00257	P00137	2
P00257	P00140	2
P00257	P00143	1
P00257	P00155	1
P00257	P00170	2
P00257	P00173	2
P00257	P00182	4
P00257	P00188	2
P00257	P00191	1
P00257	P00197	3
P00257	P00200	2
P00257	P00212	1
P00257	P00230	3
P00257	P00236	1
P00257	P00239	1
P00257	P00245	1
P00257	P00248	2
P00269	P00092	2
P00269	P00134	2
P00269	P00137	1
P00269	P00140	2
P00269	P00170	2
P00269	P00173	2
P00269	P00182	2
P00269	P00188	2
P00269	P00197	2
P00269	P00200	2
P00269	P00230	2
P00269	P00248	2
P00269	P00257	2
P00272	P00003	2
P00272	P00086	1
P00272	P00119	2
P00272	P00170	1
P00272	P00179	1
P00272	P00182	3
P00272	P00185	1
P00272	P00194	1
P00272	P00209	2
P00272	P00218	2
P00272	P00224	2
P00275	P00071	2
P00275	P00095	2
P00275	P00104	2
P00275	P00107	2
P00275	P00113	2
P00275	P00128	2
P00275	P00164	2
P00275	P00176	2
P00275	P00182	2
P00275	P00215	2
P00275	P00221	2
P00275	P00227	2
P00275	P00233	2
P00275	P00242	2
P00275	P00251	2
P00275	P00254	2
P00278	P00071	2
P00278	P00074	1
P00278	P00077	2
P00278	P00083	1
P00278	P00089	1
P00278	P00092	2
P00278	P00098	2
P00278	P00107	2
P00278	P00110	1
P00278	P00122	2
P00278	P00134	2
P00278	P00137	3
P00278	P00140	1
P00278	P00143	2
P00278	P00170	1
P00278	P00173	1
P00278	P00176	1
P00278	P00182	6
P00278	P00188	1
P00278	P00191	1
P00278	P00197	3
P00278	P00200	1
P00278	P00215	1
P00278	P00230	4
P00278	P00239	2
P00278	P00248	1
P00278	P00251	3
P00278	P00257	2
P00278	P00269	1
P00284	P00003	2
P00284	P00086	1
P00284	P00119	2
P00284	P00179	1
P00284	P00182	2
P00284	P00185	1
P00284	P00209	2
P00284	P00218	2
P00284	P00224	2
P00284	P00272	2
P00287	P00071	2
P00287	P00083	1
P00287	P00095	2
P00287	P00098	1
P00287	P00104	2
P00287	P00107	2
P00287	P00113	2
P00287	P00128	2
P00287	P00155	1
P00287	P00164	2
P00287	P00176	2
P00287	P00182	3
P00287	P00212	1
P00287	P00215	2
P00287	P00221	2
P00287	P00227	2
P00287	P00233	2
P00287	P00236	1
P00287	P00242	2
P00287	P00245	1
P00287	P00251	2
P00287	P00254	2
P00287	P00257	1
P00287	P00275	2
P00290	P00074	1
P00290	P00107	1
P00290	P00131	2
P00290	P00152	2
P00290	P00182	2
P00290	P00191	1
P00290	P00239	1
P00293	P00003	1
P00293	P00086	2
P00293	P00119	2
P00293	P00161	2
P00293	P00167	2
P00293	P00179	1
P00293	P00182	3
P00293	P00185	1
P00293	P00194	3
P00293	P00209	1
P00293	P00218	1
P00293	P00224	1
P00293	P00272	1
P00293	P00284	1
P00296	P00074	1
P00296	P00107	1
P00296	P00131	2
P00296	P00152	2
P00296	P00182	2
P00296	P00191	1
P00296	P00239	1
P00296	P00290	2
P00299	P00071	2
P00299	P00095	2
P00299	P00104	2
P00299	P00107	2
P00299	P00110	1
P00299	P00113	2
P00299	P00122	1
P00299	P00128	2
P00299	P00137	1
P00299	P00164	2
P00299	P00176	2
P00299	P00182	3
P00299	P00215	2
P00299	P00221	2
P00299	P00227	2
P00299	P00230	1
P00299	P00233	2
P00299	P00239	1
P00299	P00242	2
P00299	P00251	2
P00299	P00254	2
P00299	P00275	2
P00299	P00278	1
P00299	P00287	2
P00302	P00071	2
P00302	P00095	2
P00302	P00104	2
P00302	P00107	2
P00302	P00113	2
P00302	P00128	2
P00302	P00164	2
P00302	P00176	2
P00302	P00182	2
P00302	P00215	2
P00302	P00221	2
P00302	P00227	2
P00302	P00233	2
P00302	P00242	2
P00302	P00251	2
P00302	P00254	2
P00302	P00275	2
P00302	P00287	2
P00302	P00299	2
P00305	P00071	2
P00305	P00095	2
P00305	P00104	2
P00305	P00107	3
P00305	P00113	2
P00305	P00128	2
P00305	P00131	1
P00305	P00152	1
P00305	P00164	2
P00305	P00176	2
P00305	P00182	3
P00305	P00215	2
P00305	P00221	2
P00305	P00227	2
P00305	P00233	2
P00305	P00242	2
P00305	P00251	2
P00305	P00254	2
P00305	P00275	2
P00305	P00287	2
P00305	P00290	1
P00305	P00296	1
P00305	P00299	2
P00305	P00302	2
P00308	P00071	2
P00308	P00095	2
P00308	P00104	2
P00308	P00107	2
P00308	P00113	2
P00308	P00128	2
P00308	P00164	2
P00308	P00176	2
P00308	P00182	2
P00308	P00215	2
P00308	P00221	2
P00308	P00227	2
P00308	P00233	2
P00308	P00242	2
P00308	P00251	2
P00308	P00254	2
P00308	P00275	2
P00308	P00287	2
P00308	P00299	2
P00308	P00302	2
P00308	P00305	2
P00311	P00005	2
P00311	P00065	2
P00314	P00005	4
P00314	P00018	1
P00314	P00020	1
P00314	P00033	1
P00314	P00037	1
P00314	P00065	1
P00317	P00170	1
P00317	P00182	1
P00317	P00194	1
P00317	P00272	1
P00320	P00002	1
P00320	P00071	1
P00320	P00212	1
P00320	P00242	1
P00323	P00110	1
P00323	P00122	1
P00323	P00137	1
P00323	P00182	1
P00323	P00230	1
P00323	P00239	1
P00323	P00278	1
P00323	P00299	1
P00326	P00149	1
P00326	P00155	1
P00326	P00182	1
P00326	P00236	1
P00326	P00242	1
P00326	P00245	1
P00329	P00068	1
P00329	P00089	1
P00329	P00101	1
P00329	P00182	1
P00329	P00206	1
P00332	P00107	1
P00332	P00131	1
P00332	P00152	1
P00332	P00182	1
P00332	P00290	1
P00332	P00296	1
P00332	P00305	1
P00335	P00161	1
P00335	P00167	1
P00335	P00182	1
P00335	P00194	1
P00335	P00293	1
P00338	P00074	1
P00338	P00131	1
P00338	P00152	1
P00338	P00182	1
P00338	P00191	1
P00338	P00239	1
P00338	P00290	1
P00338	P00296	1
P00341	P00071	1
P00341	P00077	1
P00341	P00083	1
P00341	P00107	1
P00341	P00176	1
P00341	P00182	1
P00341	P00251	1
P00341	P00278	1
P00344	P00170	1
P00344	P00182	1
P00344	P00194	1
P00344	P00272	1
P00344	P00317	1
P00347	P00074	1
P00347	P00092	1
P00347	P00098	1
P00347	P00134	1
P00347	P00137	1
P00347	P00143	1
P00347	P00182	1
P00347	P00191	1
P00347	P00197	1
P00347	P00230	1
P00347	P00239	1
P00347	P00257	1
P00347	P00278	1
P00350	P00110	1
P00350	P00122	1
P00350	P00137	1
P00350	P00182	1
P00350	P00230	1
P00350	P00239	1
P00350	P00278	1
P00350	P00299	1
P00350	P00323	1
P00353	P00107	1
P00353	P00131	1
P00353	P00152	1
P00353	P00182	1
P00353	P00290	1
P00353	P00296	1
P00353	P00305	1
P00353	P00332	1
P00356	P00170	1
P00356	P00182	1
P00356	P00194	1
P00356	P00272	1
P00356	P00317	1
P00356	P00344	1
P00359	P00002	1
P00359	P00071	1
P00359	P00212	1
P00359	P00242	1
P00359	P00320	1
P00362	P00003	1
P00362	P00119	1
P00362	P00182	1
P00362	P00209	1
P00362	P00218	1
P00362	P00224	1
P00362	P00272	1
P00362	P00284	1
P00365	P00002	1
P00365	P00071	1
P00365	P00212	1
P00365	P00242	1
P00365	P00320	1
P00365	P00359	1
P00368	P00149	1
P00368	P00155	1
P00368	P00182	1
P00368	P00236	1
P00368	P00242	1
P00368	P00245	1
P00368	P00326	1
P00371	P00161	1
P00371	P00167	1
P00371	P00182	1
P00371	P00194	1
P00371	P00293	1
P00371	P00335	1
P00374	P00167	1
P00374	P00179	1
P00374	P00182	1
P00377	P00092	1
P00377	P00134	1
P00377	P00140	1
P00377	P00170	1
P00377	P00173	1
P00377	P00182	1
P00377	P00188	1
P00377	P00197	1
P00377	P00200	1
P00377	P00230	1
P00377	P00248	1
P00377	P00257	1
P00377	P00269	1
P00380	P00068	1
P00380	P00101	1
P00380	P00149	1
P00380	P00206	1
P00383	P00068	1
P00383	P00101	1
P00383	P00149	1
P00383	P00206	1
P00383	P00380	1
P00386	P00068	1
P00386	P00101	1
P00386	P00149	1
P00386	P00206	1
P00386	P00380	1
P00386	P00383	1
P00389	P00003	1
P00389	P00086	1
P00389	P00119	1
P00389	P00179	1
P00389	P00182	1
P00389	P00185	1
P00389	P00209	1
P00389	P00218	1
P00389	P00224	1
P00389	P00272	1
P00389	P00284	1
P00389	P00293	1
P00392	P00092	1
P00392	P00134	1
P00392	P00137	1
P00392	P00140	1
P00392	P00170	1
P00392	P00173	1
P00392	P00182	1
P00392	P00188	1
P00392	P00197	1
P00392	P00200	1
P00392	P00230	1
P00392	P00248	1
P00392	P00257	1
P00392	P00269	1
P00392	P00278	1
P00395	P00170	1
P00395	P00182	1
P00395	P00194	1
P00395	P00272	1
P00395	P00317	1
P00395	P00344	1
P00395	P00356	1
P00398	P00092	1
P00398	P00134	1
P00398	P00137	1
P00398	P00140	1
P00398	P00170	1
P00398	P00173	1
P00398	P00182	1
P00398	P00188	1
P00398	P00197	1
P00398	P00200	1
P00398	P00230	1
P00398	P00248	1
P00398	P00257	1
P00398	P00269	1
P00398	P00278	1
P00398	P00392	1
P00401	P00068	1
P00401	P00101	1
P00401	P00149	1
P00401	P00206	1
P00401	P00380	1
P00401	P00383	1
P00401	P00386	1
P00404	P00068	1
P00404	P00089	1
P00404	P00101	1
P00404	P00182	1
P00404	P00206	1
P00404	P00329	1
P00407	P00083	1
P00407	P00098	1
P00407	P00155	1
P00407	P00182	1
P00407	P00212	1
P00407	P00236	1
P00407	P00245	1
P00407	P00257	1
P00407	P00287	1
P00410	P00003	2
P00410	P00086	1
P00410	P00119	2
P00410	P00179	1
P00410	P00182	2
P00410	P00185	1
P00410	P00209	2
P00410	P00218	2
P00410	P00224	2
P00410	P00272	2
P00410	P00284	2
P00410	P00293	1
P00410	P00362	1
P00410	P00389	1
P00413	P00182	1
P00416	P00182	1
P00416	P00413	1
P00419	P00003	2
P00419	P00086	1
P00419	P00119	2
P00419	P00179	1
P00419	P00182	2
P00419	P00185	1
P00419	P00209	2
P00419	P00218	2
P00419	P00224	2
P00419	P00272	2
P00419	P00284	2
P00419	P00293	1
P00419	P00362	1
P00419	P00389	1
P00419	P00410	2
P00428	P00071	2
P00428	P00095	2
P00428	P00104	2
P00428	P00107	2
P00428	P00113	2
P00428	P00128	2
P00428	P00164	2
P00428	P00176	2
P00428	P00182	2
P00428	P00215	2
P00428	P00221	2
P00428	P00227	2
P00428	P00233	2
P00428	P00242	2
P00428	P00251	2
P00428	P00254	2
P00428	P00275	2
P00428	P00287	2
P00428	P00299	2
P00428	P00302	2
P00428	P00305	2
P00428	P00308	2
P00434	P00002	1
P00434	P00071	1
P00434	P00212	1
P00434	P00242	1
P00434	P00320	1
P00434	P00359	1
P00434	P00365	1
P00437	P00003	1
P00437	P00119	1
P00437	P00182	1
P00437	P00209	1
P00437	P00218	1
P00437	P00224	1
P00437	P00272	1
P00437	P00284	1
P00437	P00362	1
P00437	P00410	1
P00437	P00419	1
P00440	P00161	1
P00440	P00167	1
P00440	P00182	1
P00440	P00194	1
P00440	P00293	1
P00440	P00335	1
P00440	P00371	1
P00443	P00149	1
P00443	P00155	1
P00443	P00182	1
P00443	P00236	1
P00443	P00242	1
P00443	P00245	1
P00443	P00326	1
P00443	P00368	1
P00446	P00068	1
P00446	P00101	1
P00446	P00149	1
P00446	P00206	1
P00446	P00380	1
P00446	P00383	1
P00446	P00386	1
P00446	P00401	1
P00449	P00092	1
P00449	P00134	1
P00449	P00140	1
P00449	P00170	1
P00449	P00173	1
P00449	P00182	1
P00449	P00188	1
P00449	P00197	1
P00449	P00200	1
P00449	P00230	1
P00449	P00248	1
P00449	P00257	1
P00449	P00269	1
P00449	P00377	1
P00452	P00068	1
P00452	P00101	1
P00452	P00149	1
P00452	P00206	1
P00452	P00380	1
P00452	P00383	1
P00452	P00386	1
P00452	P00401	1
P00452	P00446	1
P00455	P00002	1
P00455	P00071	1
P00455	P00212	1
P00455	P00242	1
P00455	P00320	1
P00455	P00359	1
P00455	P00365	1
P00455	P00434	1
P00458	P00074	1
P00458	P00131	1
P00458	P00152	1
P00458	P00182	1
P00458	P00191	1
P00458	P00239	1
P00458	P00290	1
P00458	P00296	1
P00458	P00338	1
P00461	P00161	1
P00461	P00167	1
P00461	P00182	1
P00461	P00194	1
P00461	P00293	1
P00461	P00335	1
P00461	P00371	1
P00461	P00440	1
P00464	P00002	1
P00464	P00071	1
P00464	P00212	1
P00464	P00242	1
P00464	P00320	1
P00464	P00359	1
P00464	P00365	1
P00464	P00434	1
P00464	P00455	1
P00467	P00083	1
P00467	P00098	1
P00467	P00155	1
P00467	P00182	1
P00467	P00212	1
P00467	P00236	1
P00467	P00245	1
P00467	P00257	1
P00467	P00287	1
P00467	P00407	1
P00470	P00083	1
P00470	P00098	1
P00470	P00155	1
P00470	P00182	1
P00470	P00212	1
P00470	P00236	1
P00470	P00245	1
P00470	P00257	1
P00470	P00287	1
P00470	P00407	1
P00470	P00467	1
P00473	P00167	1
P00473	P00179	1
P00473	P00182	1
P00473	P00374	1
P00476	P00086	1
P00476	P00119	1
P00476	P00167	1
P00476	P00182	1
P00476	P00194	1
P00476	P00293	1
P00479	P00149	1
P00479	P00155	1
P00479	P00170	1
P00479	P00182	2
P00479	P00194	1
P00479	P00236	1
P00479	P00242	1
P00479	P00245	1
P00479	P00272	1
P00479	P00317	1
P00479	P00326	1
P00479	P00344	1
P00479	P00356	1
P00479	P00368	1
P00479	P00395	1
P00479	P00443	1
P00482	P00170	1
P00482	P00182	1
P00482	P00194	1
P00482	P00272	1
P00482	P00317	1
P00482	P00344	1
P00482	P00356	1
P00482	P00395	1
P00482	P00479	1
P00485	P00071	1
P00485	P00089	1
P00485	P00182	1
P00485	P00215	1
P00485	P00251	1
P00485	P00278	1
P00488	P00071	1
P00488	P00089	1
P00488	P00182	1
P00488	P00215	1
P00488	P00251	1
P00488	P00278	1
P00488	P00485	1
P00491	P00167	1
P00491	P00179	1
P00491	P00182	2
P00491	P00374	1
P00491	P00413	1
P00491	P00416	1
P00491	P00473	1
P00494	P00003	1
P00494	P00119	1
P00494	P00182	1
P00494	P00209	1
P00494	P00218	1
P00494	P00224	1
P00494	P00272	1
P00494	P00284	1
P00494	P00362	1
P00494	P00410	1
P00494	P00419	1
P00494	P00437	1
P00497	P00003	1
P00497	P00119	1
P00497	P00182	1
P00497	P00209	1
P00497	P00218	1
P00497	P00224	1
P00497	P00272	1
P00497	P00284	1
P00497	P00362	1
P00497	P00410	1
P00497	P00419	1
P00497	P00437	1
P00497	P00494	1
P00500	P00003	1
P00500	P00119	1
P00500	P00182	1
P00500	P00209	1
P00500	P00218	1
P00500	P00224	1
P00500	P00272	1
P00500	P00284	1
P00500	P00362	1
P00500	P00410	1
P00500	P00419	1
P00500	P00437	1
P00500	P00494	1
P00500	P00497	1
P00503	P00071	1
P00503	P00089	1
P00503	P00182	1
P00503	P00215	1
P00503	P00251	1
P00503	P00278	1
P00503	P00485	1
P00503	P00488	1
P00509	P00170	1
P00509	P00182	1
P00509	P00194	1
P00509	P00272	1
P00509	P00317	1
P00509	P00344	1
P00509	P00356	1
P00509	P00395	1
P00509	P00479	1
P00509	P00482	1
P00512	P00086	1
P00512	P00110	1
P00512	P00119	1
P00512	P00167	1
P00512	P00182	2
P00512	P00194	1
P00512	P00293	1
P00512	P00476	1
P00515	P00071	1
P00515	P00077	1
P00515	P00083	1
P00515	P00107	1
P00515	P00176	1
P00515	P00182	1
P00515	P00251	1
P00515	P00278	1
P00515	P00341	1
P00518	P00167	1
P00518	P00179	1
P00518	P00182	1
P00518	P00374	1
P00518	P00473	1
P00518	P00491	1
P00521	P00012	1
P00530	P00011	2
P00530	P00016	1
P00530	P00049	2
P00533	P00005	10
P00533	P00009	2
P00533	P00019	2
P00533	P00024	1
P00533	P00026	1
P00533	P00028	4
P00533	P00030	2
P00533	P00031	1
P00533	P00034	2
P00533	P00038	1
P00533	P00044	2
P00533	P00062	1
P00536	P00005	26
P00536	P00007	4
P00536	P00008	1
P00536	P00017	1
P00536	P00018	1
P00536	P00020	5
P00536	P00022	2
P00536	P00025	3
P00536	P00026	1
P00536	P00038	1
P00536	P00039	2
P00536	P00065	2
P00536	P00311	1
P00539	P00005	12
P00539	P00008	1
P00539	P00009	1
P00539	P00017	4
P00539	P00020	1
P00539	P00024	1
P00539	P00025	1
P00539	P00026	1
P00539	P00030	1
P00539	P00042	1
P00539	P00536	3
P00542	P00005	3
P00542	P00018	2
P00542	P00020	1
P00545	P00005	16
P00545	P00007	3
P00545	P00017	2
P00545	P00025	1
P00545	P00026	2
P00545	P00038	1
P00545	P00039	4
P00545	P00062	2
P00545	P00536	1
P00548	P00005	3
P00548	P00008	1
P00548	P00025	1
P00548	P00035	1
P00548	P00041	1
P00551	P00005	3
P00551	P00007	1
P00551	P00008	1
P00551	P00025	2
P00554	P00005	9
P00554	P00008	1
P00554	P00017	1
P00554	P00025	1
P00554	P00035	1
P00554	P00036	1
P00554	P00551	2
P00557	P00005	7
P00557	P00008	1
P00557	P00536	1
P00560	P00005	5
P00560	P00018	5
P00563	P00005	2
P00563	P00018	1
P00566	P00005	2
P00569	P00005	3
P00569	P00009	1
P00569	P00020	1
P00569	P00062	1
P00572	P00005	6
P00572	P00007	1
P00572	P00008	1
P00572	P00025	1
P00572	P00033	2
P00572	P00039	1
P00575	P00005	1
P00578	P00004	1
P00578	P00005	3
P00578	P00009	1
P00578	P00019	1
P00578	P00026	1
P00578	P00028	1
P00581	P00005	3
P00581	P00020	1
P00581	P00039	2
P00581	P00545	2
P00587	P00005	1
P00587	P00020	1
P00587	P00031	1
P00590	P00005	2
